activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
standing,1,1.0083046719165558,1.0083046719165558,0.2165709006401242,0.003931636622188944,0.18562242974115184,0.14717347106088183,-0.14015508110029795,-0.16042541314327535
standing,1,1.0183113052692818,1.0183113052692818,0.2531300586024933,-0.015104319604156796,0.1972821056561182,0.1690313493898356,-0.15516722847249292,-0.15026437143320698
standing,1,1.028317938622008,1.028317938622008,0.2646006268943419,-0.02825261580882985,0.2214045971764027,0.17880010378643857,-0.1717078086605332,-0.14381761132101667
standing,1,1.038324571974734,1.038324571974734,0.22520897261258416,-0.040424630868910155,0.25417607670367776,0.1768895567950368,-0.19086572103854024,-0.13993172201832527
standing,1,1.04833120532746,1.04833120532746,0.1690482454625926,-0.061798813662205763,0.2743337964186596,0.16611008459928206,-0.20089767772116654,-0.14113991347691374
standing,1,1.058337838680186,1.058337838680186,0.1108055620058448,-0.07867614633776748,0.2879305035965692,0.14736457384182144,-0.19269625388688497,-0.1510478708813279
standing,1,1.068344472032912,1.068344472032912,0.06737348858354328,-0.078508589867493,0.2780566319728513,0.1265787019874584,-0.17856139425323422,-0.1711277927590046
standing,1,1.078351105385638,1.078351105385638,0.021421087416522662,-0.06581519066479055,0.23924368964764808,0.10929749228529616,-0.16018843041531006,-0.19704066948213914
standing,1,1.0883577387383643,1.0883577387383643,-0.04528120755108549,-0.061740302855932794,0.17097910031109184,0.09219865909885633,-0.12093748389432502,-0.21760742428931115
standing,1,1.0983643720910903,1.0983643720910903,-0.0677656460803873,-0.0690361710652856,0.10960904520813754,0.07152700951372884,-0.06643927984997253,-0.2265794483809043
standing,1,1.1083710054438165,1.1083710054438165,-0.054269504640752884,-0.04383303197008158,0.09459553067008858,0.05024008934444429,-0.020293925837927326,-0.22493828067317875
standing,1,1.1183776387965425,1.1183776387965425,-0.06664101187955129,0.004433555199760115,0.09699914958367394,0.043786589783300106,0.008384689540343743,-0.21202471081747784
standing,1,1.1283842721492685,1.1283842721492685,-0.10223794822130454,0.013430482715515151,0.08167139620789624,0.05141372753998125,0.018429321164717186,-0.1888494426726944
standing,1,1.1383909055019945,1.1383909055019945,-0.12500751720251324,0.0026176458883648687,0.04377345401498043,0.0651032931101253,0.022758726317992615,-0.16032557238330886
standing,1,1.1483975388547205,1.1483975388547205,-0.14423091597259016,0.014387645647614303,-0.0014099182270495975,0.07724766306868681,0.030582637833116197,-0.1265587700581356
standing,1,1.1584041722074467,1.1584041722074467,-0.13251230426701016,0.031740909958968735,-0.03052335622200581,0.07974112993827864,0.035307689757421656,-0.09373077314249371
standing,1,1.1684108055601727,1.1684108055601727,-0.10298505731087008,0.04422054491051249,-0.037654501524717575,0.0724730868672152,0.02999560827925387,-0.07184392936003721
standing,1,1.178417438912899,1.178417438912899,-0.09602305756757433,0.04794016171114672,-0.04042291933513988,0.06444348016368373,0.02155995931608915,-0.06285417935793504
standing,1,1.188424072265625,1.188424072265625,-0.10865881484378703,0.030435908898616824,-0.06021985247167015,0.05809023069921266,0.012627542317735552,-0.06462949954673053
standing,1,1.198430705618351,1.198430705618351,-0.14768973243543146,0.02076672502928326,-0.09592121634830264,0.05192089884979478,0.0033827291884295655,-0.07335861252812771
standing,1,1.208437338971077,1.208437338971077,-0.19424411451757484,0.05134109722086527,-0.11100909576988467,0.05260093167769547,0.004753712408103495,-0.07833383725648414
standing,1,1.218443972323803,1.218443972323803,-0.21263223937724024,0.1095915149715491,-0.12787912965382942,0.06780850957558084,0.025006964786263075,-0.07017677352713632
standing,1,1.2284506056765292,1.2284506056765292,-0.19201173574444746,0.14277773346591047,-0.18545993834687635,0.09186472060658657,0.0541620243932125,-0.05171875759638489
standing,1,1.2384572390292552,1.2384572390292552,-0.1575918849061383,0.16392011520399763,-0.2525487587659107,0.1142152721883122,0.07445383683591474,-0.02892791125644209
standing,1,1.2484638723819812,1.2484638723819812,-0.12646568608171002,0.20262356331693215,-0.28173096301510586,0.1265269633024547,0.08041678406594172,-0.004941248792925351
standing,1,1.2584705057347074,1.2584705057347074,-0.07365810575149703,0.2188620374340863,-0.26522013100193825,0.1287589715227512,0.07896271182669735,0.017340920089046176
standing,1,1.2684771390874334,1.2684771390874334,0.005055193270847108,0.18968262472448982,-0.23949693809769487,0.1255610978380691,0.07387342481913163,0.03395637036025382
